"ID","Binomial","Replicate","Excluded_LPR_2022","Citation","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","IPBES_region","IPBES_subregion","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Migratory_fw_fish","Units","Method"
12659,"Clangula_hyemalis",0,0,"Nilsson, L. (2012). ""Distribution and numbers of wintering sea ducks in Swedish offshore waters."" Ornis Svecica 22: 39-59.","Aves","Anseriformes","Anatidae","Clangula","hyemalis","","(Linnaeus, 1758)","Long-tailed duck","North ?¹land","Sweden","Sweden","Europe",NA,NA,57.3125,16.993056,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Annual total number of individuals","Annual boats and aerial survey counts conducted as part of the International Midwinter Waterbirds Census (Wetlands International)."
12678,"Clangula_hyemalis",0,0,"Aunins, A., L. Nilsson, et al. (2013). HELCOM Core Indicator of Biodiversity - Abundance of waterbirds in the wintering season. HELCOM Core Indicator Report.","Aves","Anseriformes","Anatidae","Clangula","hyemalis","","(Linnaeus, 1758)","Long-tailed duck","S??dersk?±r Island, Gulf of Finland","Finland","Finland","Europe",NA,NA,60.1,25.4,1,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Number of individuals","Direct counts of individuals on spring migration"
13019,"Scolopax_minor",1,0,"Cooper, T. R. and R. D. Rau (2014). American woodcock population status, 2014. U.S. Fish and Wildlife Service. Laurel, Maryland: 16 pp.","Aves","Charadriiformes","Scolopacidae","Scolopax","minor","","Gmelin, 1789","American woodcock","New Brunswick","Canada","Canada","North America","Americas","North America",46.650516,-66.323033,0,"Terrestrial","Nearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Singing males per route","Annual surveys of set routes"
13025,"Scolopax_minor",1,0,"Cooper, T. R. and R. D. Rau (2014). American woodcock population status, 2014. U.S. Fish and Wildlife Service. Laurel, Maryland: 16 pp.","Aves","Charadriiformes","Scolopacidae","Scolopax","minor","","Gmelin, 1789","American woodcock","Nova Scotia","Canada","Canada","North America","Americas","North America",45.059112,-63.510533,0,"Terrestrial","Nearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Singing males per route","Annual surveys of set routes"
13028,"Scolopax_minor",1,0,"Cooper, T. R. and R. D. Rau (2014). American woodcock population status, 2014. U.S. Fish and Wildlife Service. Laurel, Maryland: 16 pp.","Aves","Charadriiformes","Scolopacidae","Scolopax","minor","","Gmelin, 1789","American woodcock","Prince Edward Island","Canada","Canada","North America","Americas","North America",46.348013,-63.466588,0,"Terrestrial","Nearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Singing males per route","Annual surveys of set routes"
13030,"Scolopax_minor",1,0,"Cooper, T. R. and R. D. Rau (2014). American woodcock population status, 2014. U.S. Fish and Wildlife Service. Laurel, Maryland: 16 pp.","Aves","Charadriiformes","Scolopacidae","Scolopax","minor","","Gmelin, 1789","American woodcock","Qu?«bec","Canada","Canada","North America","Americas","North America",51.290389,-73.354283,0,"Terrestrial","Nearctic","Boreal forests/taiga",NA,NA,NA,NA,NA,0,"Singing-males per route","Table 2"
13040,"Scolopax_minor",1,0,"Cooper, T. R. and R. D. Rau (2014). American woodcock population status, 2014. U.S. Fish and Wildlife Service. Laurel, Maryland: 16 pp.","Aves","Charadriiformes","Scolopacidae","Scolopax","minor","","Gmelin, 1789","American woodcock","Ontario","Canada","Canada","North America","Americas","North America",51.63614,-86.879334,0,"Terrestrial","Nearctic","Boreal forests/taiga",NA,NA,NA,NA,NA,0,"Singing males per route","Annual surveys of set routes"
14553,"Orcinus_orca",0,0,"Lawson, J. and T. Stevens (2014). ""Historic and current distribution patterns, and minimum abundance of killer whales (Orcinus orca) in the north-west Atlantic."" Journal of the Marine Biological Association of the United Kingdom Volume 94(6): 1253-1265.","Mammalia","Cetacea","Delphinidae","Orcinus","orca","","Linnaeus, 1758","Killer whale / Orca","North-west Atlantic Ocean","Canada","Canada","North America",NA,NA,46.968577,-51.946243,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Number of sightings","Photographs gathered from public and governmental sources, number of sightings based on number of unique individuals."
14554,"Lepidopsetta_bilineata",0,0,"RAM Legacy RAM Legacy Stock Assessment Data Base version 3.0.","Actinopteri","Pleuronectiformes","Pleuronectidae","Lepidopsetta","bilineata","","(Ayres 1855)","Rock sole","Hecate Strait, British Columbia","Canada","Canada","North America",NA,NA,53.255354,-131.092016,1,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"Kg of fish captured per hour","Standardised research sampling surveys"
14829,"Hippoglossoides_platessoides",0,0,"DFO (2011). Recovery Potential Assessment of American Plaice (Hippoglossoides platessoides) in Newfoundland and Labrador. Canadian Science Advisory Secretariat Science Advisory Report, Fisheries and Oceans Canada. 2011/030: 27.","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","platessoides","","(Fabricius 1780)","American plaice","NAFO division 3LNO, Newfoundland and Labrador region","Canada","Canada","North America",NA,NA,46.393875,-50.839607,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Adult abundance index (e^5)","DFO research vessel survey"
14833,"Hippoglossoides_platessoides",1,0,"DFO (2011). Recovery Potential Assessment for American Plaice Maritime DU. Canadian Science Advisory Secretariat Science Advisory Report, Fisheries and Oceans Canada. 2011/043: 30.","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","platessoides","","(Fabricius 1780)","American plaice","NAFO division 4VWX, Southern Gulf of St. Lawrence","Canada","Canada","North America",NA,NA,43.355895,-61.652594,1,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Total abundance (millions)","DFO research trawl surveys"
14848,"Anguilla_rostrata",0,0,"DFO (2013). Recovery potential assessment of American eel (Anguilla rostrata) in eastern Canada. Can. Sci. Advis. Sec. Sci. Advis. Rep. 2013/078.","Actinopteri","Anguilliformes","Anguillidae","Anguilla","rostrata","","(Lesueur 1817)","American eel","Northern Gulf and Newfoundland","Canada","Canada","North America","Americas","North America",49.761184,-57.771263,0,"Freshwater",NA,NA,"Nearctic","Temperate coastal rivers",NA,NA,NA,1,"Number of individuals","Counting fences"
15328,"Dissostichus_eleginoides",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Perciformes","Nototheniidae","Dissostichus","eleginoides","","Smitt 1898","Patagonian toothfish","Prince Edward Islands EEZ","South Africa","South Africa","Africa",NA,NA,-46.765671,37.876205,0,"Marine",NA,NA,NA,NA,"South temperate and Antarctic","Indian Ocean","Unknown",0,"SSB-MT","Records taken from commercial trawlers were standardised into CPUE"
17402,"Myzopsetta_ferruginea",0,0,"NAFO (2013). Yellowtail flounder in Divisions 3LNO.","Actinopteri","Pleuronectiformes","Pleuronectidae","Myzopsetta","ferruginea","","(Storer 1839)","Yellowtail flounder","NAFO Divisions 3LNO","Canada","Canada, International Waters","North America",NA,NA,47.393967,-49.922537,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Relative Biomass (Total Biomass/ maximum sustainable yield of biomass)","Relative biomass calculated based on fisheries data"
17406,"Xiphias_gladius",1,0,"Nishida, T. and S.-P. Wang (2014). CPUE standardization of swordfish (Xiphias gladius) exploited by Japanese tuna longline fisheries in the Indian Ocean using cluster analysis for targeting effect, Indian Ocean Tuna Commission.","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","gladius","","Linnaeus 1758","Swordfish","Japanese tuna longline fishing areas in the north-west Indian Ocean","International Waters","International Waters","International Waters",NA,NA,0,60,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown",0,"Standardized CPUE","Catch and effort data from the National Research Institute of Far Seas Fisheries, Japan was used with cluster analysis to estimate standardized CPUE using GLM."
17407,"Xiphias_gladius",1,0,"Nishida, T. and S.-P. Wang (2014). CPUE standardization of swordfish (Xiphias gladius) exploited by Japanese tuna longline fisheries in the Indian Ocean using cluster analysis for targeting effect, Indian Ocean Tuna Commission.","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","gladius","","Linnaeus 1758","Swordfish","Japanese tuna longline fishing areas in the north-east Indian Ocean","International Waters","International Waters","International Waters",NA,NA,0,90,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown",0,"Standardized CPUE","Catch and effort data from the National Research Institute of Far Seas Fisheries, Japan was used with cluster analysis to estimate standardized CPUE using GLM."
17408,"Xiphias_gladius",1,0,"Nishida, T. and S.-P. Wang (2014). CPUE standardization of swordfish (Xiphias gladius) exploited by Japanese tuna longline fisheries in the Indian Ocean using cluster analysis for targeting effect, Indian Ocean Tuna Commission.","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","gladius","","Linnaeus 1758","Swordfish","Japanese tuna longline fishing areas in the south-east Indian Ocean","International Waters","International Waters","International Waters",NA,NA,-27.833333,90,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown",0,"Standardized CPUE","Catch and effort data from the National Research Institute of Far Seas Fisheries, Japan was used with cluster analysis to estimate standardized CPUE using GLM."
17409,"Xiphias_gladius",1,0,"Nishida, T. and S.-P. Wang (2014). CPUE standardization of swordfish (Xiphias gladius) exploited by Japanese tuna longline fisheries in the Indian Ocean using cluster analysis for targeting effect, Indian Ocean Tuna Commission.","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","gladius","","Linnaeus 1758","Swordfish","Japanese tuna longline fishing areas in the south-west Indian Ocean","International Waters","International Waters","International Waters",NA,NA,-27.833333,45,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown",0,"Standardized CPUE","Catch and effort data from the National Research Institute of Far Seas Fisheries, Japan was used with cluster analysis to estimate standardized CPUE using GLM."
17410,"Makaira_nigricans",0,0,"Indian Ocean Tuna Commission (2014). Status of the Indian Ocean blue marlin (BUM: Makaira nigricans) resource.","Actinopteri","Istiophoriformes","Istiophoridae","Makaira","nigricans","","Lacep??de 1802","Blue marlin","Japanese longline fishing area in the Indian Ocean","International Waters","International Waters","International Waters",NA,NA,-15,75,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown",0,"Scaled CPUE","Standardized CPUE series from the Japanese longline fleet. Scaled using the average of the overlapped years with the Taiwan, China longline fleet."
17411,"Kajikia_audax",0,0,"Indian Ocean Tuna Commission (2014). ""Status of the Indian Ocean striped marlin (MLS: Tetrapturus audax) resource.""","Actinopteri","Istiophoriformes","Istiophoridae","Kajikia","audax","","(Philippi 1887)","Striped marlin","Japanese longline fishing area in the Indian Ocean","International Waters","International Waters","International Waters",NA,NA,-15,75,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown",0,"Scaled CPUE","Standardized CPUE series from the Japanese longline fleet. Scaled using the average of the overlapped years with the Taiwan, China longline fleet."
17412,"Istiompax_indica",0,0,"Indian Ocean Tuna Commission (2014). ""Status of the Indian Ocean black marlin (BLM: Makaira indica) resource.""","Actinopteri","Istiophoriformes","Istiophoridae","Istiompax","indica","","(Cuvier 1832)","Black marlin","Japanese longline fishing area in the Indian Ocean","International Waters","International Waters","International Waters",NA,NA,-15,75,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown",0,"Scaled catch rate","Standardized catch rates for black marlin calculated from the IOTC catch and effort aggregated dataset. Values scaled with respect to the mean of 1970ÈÃ¶1979 period."
17444,"Scomber_scombrus",0,0,"Meneghesso, C., et al. (2013). ""Life-history traits and population decline of the Atlantic mackerel Scomber scombrus in the Adriatic Sea."" Journal of Fish Biology 83: 1249-1267.","Actinopteri","Scombriformes","Scombridae","Scomber","scombrus","","Linnaeus 1758","Atlantic mackerel","Chioggia fishing area, Adriatic Sea","Italy","Italy","Europe",NA,NA,45.215731,12.484613,1,"Marine",NA,NA,NA,NA,"Atlantic north temperate","Mediterranean Sea and Black Sea","Unknown",0,"CPUE","Fishery landing data and total fishing capacity (gross registered tonnage) of the Chioggia fishing fleet used to calculate CPUE."
17785,"Haliaeetus_leucocephalus",1,0,"Mougeot, F., J. Gerrard, et al. (2013). ""Population trends and reproduction of bald eagles at Besnard Lake, Saskatchewan, Canada 1968-2012."" Journal of Raptor Research 47(2): 96-107.","Aves","Accipitriformes","Accipitridae","Haliaeetus","leucocephalus","","(Linnaeus, 1766)","Bald eagle","Besnard Lake, Saskatchewan","Canada","Canada","North America","Americas","North America",55.383056,-106.035833,1,"Freshwater",NA,NA,"Nearctic","Temperate upland rivers",NA,NA,NA,0,"Number of occupied breeding areas","Annual censuses by air or boat"
17808,"Triglops_murrayi",1,0,"Swain, D. P., et al. (2015). ""Spatial distribution of fishes in a Northwest Atlantic ecosystem in relation to risk of predation by a marine mammal."" Journal of Animal Ecology 84: 1286–1298.","Actinopteri","Perciformes","Cottidae","Triglops","murrayi","","G??nther 1888","Moustache sculpin","Magdalen Shallows, Southern Gulf of St. Lawrence","Canada","Canada","North America",NA,NA,47.416667,-62.916667,1,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Annual stratified-mean catch per unit of effort (fish per tow)","Annual bottom-trawl survey in September with stratified random design. Survey catch rates have been adjusted for effects of changes in vessel, gear and protocol."
17809,"Enchelyopus_cimbrius",1,0,"Swain, D. P., et al. (2015). ""Spatial distribution of fishes in a Northwest Atlantic ecosystem in relation to risk of predation by a marine mammal."" Journal of Animal Ecology 84: 1286–1298.","Actinopteri","Gadiformes","Lotidae","Enchelyopus","cimbrius","","(Linnaeus 1766)","Fourbeard rockling","Magdalen Shallows, southern Gulf of St. Lawrence","Canada","Canada","North America",NA,NA,47.416667,-62.916667,1,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Abundance given as the mean catch rate (fish per tow)","Annual bottom-trawl survey in September with stratified random design"
17810,"Aspidophoroides_monopterygius",1,0,"Swain, D. P., et al. (2015). ""Spatial distribution of fishes in a Northwest Atlantic ecosystem in relation to risk of predation by a marine mammal."" Journal of Animal Ecology 84: 1286–1298.","Actinopteri","Perciformes","Agonidae","Aspidophoroides","monopterygius","","(Bloch 1786)","Alligatorfish","Magdalen Shallows, southern Gulf of St. Lawrence","Canada","Canada","North America",NA,NA,47.416667,-62.916667,1,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Mean catch rate (fish per tow)","Annual bottom-trawl survey in September with stratified random design"
18240,"Pelecanus_crispus",0,0,"Kambourova, N. 2004. The Current State of Colonial Waterbirds in Srebarna Managed Reserve. Annuals of Sofia University ""St. Kliment Ohridski"" Vol. 96(Department of Biology, Book 4 - X Science Session, Sofia 2003, Part II): 313 - 320.","Aves","Pelecaniformes","Pelecanidae","Pelecanus","crispus","","Bruch, 1832","Dalmatian pelican","Lake Srebarna, Srebarna Nature Reserve","Bulgaria","Bulgaria","Europe","Europe and Central Asia","Central and Western Europe",44.114444,27.078056,1,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Number of breeding pairs","Census of individuals"
18493,"Merluccius_gayi",1,0,"Neira, S. and H. Arancibia (2013). ""Food web and fish stock changes in central Chile: comparing the roles of jumbo squid (Dosidicus gigas) predation, the environment, and fisheries."" Deep-Sea Research II 95: 103-112.","Actinopteri","Gadiformes","Merlucciidae","Merluccius","gayi","gayi","(Guichenot 1848)","South Pacific hake / Peruvian hake","Central Zone, Chile","Chile","Chile","Latin America and Caribbean",NA,NA,-34.808973,-73.525237,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","South Pacific Ocean","Unknown",0,"CPUE (tons/trawl hour)","Fishery catch data from the Fisheries Research Fund"
18740,"Myodes_glareolus",0,0,"Terraube, J., A. Villers, L. Poudre, R. Varjonen and E. Korpimäiki (2017). ""Increased autumn rainfall disrupts predator-prey interactions in fragmented boreal forests."" Global Change Biology 23: 1361-1373.","Mammalia","Rodentia","Cricetidae","Myodes","glareolus","","Schreber, 1780","Bank vole","Kauhava region, western Finland","Finland","Finland","Europe","Europe and Central Asia","Central and Western Europe",63,23,0,"Terrestrial","Palearctic","Boreal forests/taiga",NA,NA,NA,NA,NA,0,"Number of individuals per 100 trap-nights","Snap-trapping in mid-May and late September in four sample plots"
19103,"Antilocapra_americana",0,0,"Christie, K. S., et al. (2015). ""Long-term changes in pronghorn abundance index linked to climate and oil development in North Dakota."" Biological Conservation 192: 445-453.","Mammalia","Artiodactyla","Antilocapridae","Antilocapra","americana","","(Ord, 1815)","Pronghorn","North Dakota","United States","United States","North America","Americas","North America",47.630954,-100.458883,0,"Terrestrial","Nearctic","Temperate grasslands, savannas and shrublands",NA,NA,NA,NA,NA,0,"Estimated index of abundance","Aerial surveys"
19169,"Thunnus_thynnus",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Scombriformes","Scombridae","Thunnus","thynnus","","(Linnaeus 1758)","Atlantic bluefin tuna / Northern bluefin tuna","Eastern Atlantic","International Waters","International Waters","International Waters",NA,NA,30.662169,-15,0,"Marine",NA,NA,NA,NA,"Atlantic tropical and subtropical","North Atlantic Ocean","Unknown",0,"SSB-MT","VPA - A general approach to fitting VPA models. ADAPT is based on minimising the sum-of-squares over any number of indices of abundance to find best-fit parameters."
19172,"Lepidopsetta_polyxystra",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Pleuronectiformes","Pleuronectidae","Lepidopsetta","polyxystra","","Orr & Matarese 2000","Northern rock sole","Eastern Bering Sea and Aleutian Islands USA-NMFS-EBSAI","United States","United States","North America",NA,NA,54.06556,-170.90306,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"SSB-MT","Survey index - Temporal indices derived from scientific survey data"
19176,"Melanogrammus_aeglefinus",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Gadiformes","Gadidae","Melanogrammus","aeglefinus","","(Linnaeus 1758)","Haddock","Georges Bank - NAFO 5Z","United States","United States","North America",NA,NA,40.575228,-68.526458,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"SSB-MT","VPA - Virtual Population Analysis"
19193,"Dipturus_laevis",0,0,"RAM Legacy RAM Legacy Stock Assessment Data Base version 3.0.","Elasmobranchii","Rajiformes","Rajidae","Dipturus","laevis","","(Mitchill 1818)","Barndoor skate","Gulf of Maine / Georges Bank-Southern New England 5YZ","United States","United States","North America",NA,NA,41.275324,-68.615921,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"CPUE-kgpertow","Survey index - Temporal indices derived from scientific survey data"
19194,"Malacoraja_senta",0,0,"RAM Legacy RAM Legacy Stock Assessment Data Base version 3.0.","Elasmobranchii","Rajiformes","Rajidae","Malacoraja","senta","","(Garman 1885)","Smooth skate","Gulf of Maine / Georges Bank-Southern New England 5YZ","United States","United States","North America",NA,NA,41.275324,-68.615921,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"CPUE-kgpertow","Survey index - Temporal indices derived from scientific survey data"
19195,"Amblyraja_radiata",0,0,"RAM Legacy RAM Legacy Stock Assessment Data Base version 3.0.","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","radiata","","(Donovan 1808)","Starry ray","Gulf of Maine / Georges Bank-Southern New England 5YZ","United States","United States","North America",NA,NA,41.275324,-68.615921,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"CPUE-kgpertow","Survey index - Temporal indices derived from scientific survey data"
19203,"Clupea_harengus",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Clupeiformes","Clupeidae","Clupea","harengus","","Linnaeus 1758","Atlantic herring","ICES 28","Latvia","Latvia, Sweden","Europe",NA,NA,57.57855,21.084579,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"SSB-MT","VPA - Extended Survivor Analysis"
19210,"Clupea_harengus",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Clupeiformes","Clupeidae","Clupea","harengus","","Linnaeus 1758","Atlantic herring","ICES-VIa-VIIb-VIIc","United Kingdom","United Kingdom, Ireland","Europe",NA,NA,56.242555,-10.253387,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"SSB-MT","VPA - Virtual Population Analysis"
19260,"Gadus_chalcogrammus",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Gadiformes","Gadidae","Gadus","chalcogrammus","","Pallas 1814","Alaska pollock / Walleye pollock","Northern Sea of Okhotsk","Russian Federation","Russian Federation","Asia",NA,NA,56.99738,149.079881,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"SSB-MT","VPA - Extended Survivor Analysis"
19332,"Myzopsetta_ferruginea",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Pleuronectiformes","Pleuronectidae","Myzopsetta","ferruginea","","(Storer 1839)","Yellowtail flounder","Southern New England-Mid Atlantic","United States","United States","North America",NA,NA,40,-72,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"SSB-MT","VPA - Virtual Population Analysis"
19343,"Scomber_japonicus",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Scombriformes","Scombridae","Scomber","japonicus","","Houttuyn 1782","Chub mackerel","Tsushima Strait","Japan","Japan","Asia",NA,NA,34.450366,129.365481,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"SSB-MT","VPA - Virtual Population Analysis"
19344,"Engraulis_japonicus",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Clupeiformes","Engraulidae","Engraulis","japonicus","","Temminck & Schlegel 1846","Japanese anchovy","Tsushima Strait","Japan","Japan","Asia",NA,NA,34.450366,129.365481,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"SSB-MT","VPA - Virtual Population Analysis"
19345,"Trachurus_japonicus",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Perciformes","Carangidae","Trachurus","japonicus","","(Temminck & Schlegel 1844)","Japanese jack mackerel","Tsushima Strait","Japan","Japan","Asia",NA,NA,34.450366,129.365481,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"SSB-MT","VPA - Virtual Population Analysis"
19346,"Sardinops_sagax",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Clupeiformes","Clupeidae","Sardinops","sagax","","(Jenyns 1842)","Pacific sardine / South American pilchard","Tsushima Strait","Japan","Japan","Asia",NA,NA,34.450366,129.365481,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"SSB-MT","VPA - Virtual Population Analysis"
19347,"Etrumeus_sadina",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Clupeiformes","Dussumieriidae","Etrumeus","sadina","","(Mitchill 1814)","Red-eye round herring","Tsushima Strait","Japan","Japan","Asia",NA,NA,34.450366,129.365481,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"SSB-MT","VPA - Virtual Population Analysis"
19498,"Carcharodon_carcharias",0,0,"Curtis, T. H., C. T. McCandless, et al. (2014). ""Seasonal Distribution and Historic Trends in Abundance of White Sharks, Carcharodon carcharias, in the Western North Atlantic Ocean."" PLoS ONE 9(6): e99240","Elasmobranchii","Lamniformes","Lamnidae","Carcharodon","carcharias","","(Linnaeus 1758)","Great white shark","Northwest Atlantic Ocean","United States","United States, Canada","North America",NA,NA,34.083333,-57.083333,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Relative abundance index
","NEFSC fishery independent longline surveys, observer programs, tournament data
"
19642,"Carcharodon_carcharias",0,0,"Reid, D. D., W. D. Robbins, et al. (2011). ""Decadal trends in shark catches and effort from the New South Wales, Australia, Shark Meshing Program 1950–2010."" Marine and Freshwater Research 62(6): 676-693","Elasmobranchii","Lamniformes","Lamnidae","Carcharodon","carcharias","","(Linnaeus 1758)","Great white shark","New South Wales, Australia","Australia","Australia","Oceania",NA,NA,-33.617943,156.094424,1,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","South Pacific Ocean","Unknown",0,"CPUE (catch / 100 net days)
","NSW Shark Meshing Program
"
19783,"Rangifer_tarandus",0,0,"Weir, J. N., et al. (2014). Caribou Data Synthesis - Progress Report #2. Status of the Newfoundland population of woodland caribou. St. John's, NL, Sustainable Development and Strategic Science,Government of Newfoundland and Labrador,. Technical Bulletin No. 008.","Mammalia","Artiodactyla","Cervidae","Rangifer","tarandus","caribou","L??nnberg, 1909","Reindeer / Caribou","Newfoundland, Canada","Canada","Canada","North America","Americas","North America",48.62557,-56.422124,1,"Terrestrial","Nearctic","Boreal forests/taiga",NA,NA,NA,NA,NA,0,"Estimated number of individuals","Systematic strip, random block, or markÈÃ¶recapture census procedures including fixed-wing, helicopter and ground resighting surveys. Pooled estimates for individual herds. Population viability analysis for herds not recently surveyed. Years not surveyed interpolated. "
19870,"Alosa_pseudoharengus",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Clupeiformes","Clupeidae","Alosa","pseudoharengus","","(Wilson 1811)","Alewife","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",1,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
